source_file,source_path,標案案號,標案名稱,機關代碼,機關名稱,單位名稱,機關地址,聯絡人,聯絡電話,傳真號碼,電子郵件信箱,預算金額,預算_hidden,公告日,截止投標,開標時間,開標地點,案件狀態,決標廠商,決標日期,決標金額
detail_147.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_147.html,2041400023,四軸式無人機設備一組財物採購,3.13.31.54,台灣電力股份有限公司大觀發電廠,台灣電力股份有限公司大觀發電廠,"553
				
				
				南投縣
				水里鄉
				車埕村明潭巷73號",林呈恩、謝明達(規範),"(049)
				
				
					2777662
				
				
					#375、362","(049)
				
				
					2871130",u980223@taipower.com.tw,"1,260,000元",1260000,114/08/05,114/08/14 11:00,114/08/14 14:00,553南投縣水里鄉車埕村明潭巷73號1樓開標室,招標中,,,
detail_148.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_148.html,2041400023,四軸式無人機設備一組財物採購,3.13.31.54,台灣電力股份有限公司大觀發電廠,台灣電力股份有限公司大觀發電廠,"553
				
				
				南投縣
				水里鄉
				車埕村明潭巷73號",林呈恩、謝明達(規範),"(049)
				
				
					2777662
				
				
					#375、362","(049)
				
				
					2871130",u980223@taipower.com.tw,"1,260,000元",1260000,114/08/05,114/08/14 11:00,114/08/14 14:00,553南投縣水里鄉車埕村明潭巷73號1樓開標室,招標中,,,
detail_149.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_149.html,114023,114年度現場測繪AI無人機空拍設備財物採購案,A.100.3,國家運輸安全調查委員會,國家運輸安全調查委員會,"231
				
				
				新北市
				新店區
				北新路三段200號11樓",鄭志銘,"(02)
				
				
					77276226","(02)
				
				
					89127399",chihming@ttsb.gov.tw,"2,431,000元",2431000,114/07/29,114/08/08 17:00,114/08/11 10:00,231新北市新店區北新路三段200號11樓,招標中,,,
detail_15.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_15.html,EM14084P072,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第一戰術戰鬥機聯隊,"702
				
				
				臺南市
				南區
				機場路905號",採購室,"(06)
				
				
					2684815
				
				
					#974410","(06)
				
				
					2609027",Purchase001@mail.mil.tw,"255,200元",255200,114/11/07,114/11/10 17:00,114/11/11 15:30,702臺南市南區機場路905號,招標中,,,
detail_150.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_150.html,114023,114年度現場測繪AI無人機空拍設備財物採購案,A.100.3,國家運輸安全調查委員會,國家運輸安全調查委員會,"231
				
				
				新北市
				新店區
				北新路三段200號11樓",鄭志銘,"(02)
				
				
					77276226","(02)
				
				
					89127399",chihming@ttsb.gov.tw,"2,431,000元",2431000,114/07/29,114/08/08 17:00,114/08/11 10:00,231新北市新店區北新路三段200號11樓,招標中,,,
detail_151.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_151.html,2041400023,四軸式無人機設備一組財物採購,3.13.31.54,台灣電力股份有限公司大觀發電廠,台灣電力股份有限公司大觀發電廠,"553
				
				
				南投縣
				水里鄉
				車埕村明潭巷73號",林呈恩、謝明達(規範),"(049)
				
				
					2777662
				
				
					#375、362","(049)
				
				
					2871130",u980223@taipower.com.tw,"1,260,000元",1260000,114/07/28,114/08/04 11:00,114/08/04 14:00,553南投縣水里鄉車埕村明潭巷73號1樓開標室,招標中,,,
detail_152.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_152.html,2041400023,四軸式無人機設備一組財物採購,3.13.31.54,台灣電力股份有限公司大觀發電廠,台灣電力股份有限公司大觀發電廠,"553
				
				
				南投縣
				水里鄉
				車埕村明潭巷73號",林呈恩、謝明達(規範),"(049)
				
				
					2777662
				
				
					#375、362","(049)
				
				
					2871130",u980223@taipower.com.tw,"1,260,000元",1260000,114/07/28,114/08/04 11:00,114/08/04 14:00,553南投縣水里鄉車埕村明潭巷73號1樓開標室,招標中,,,
detail_153.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_153.html,114101,114年環境巡查監測無人機採購,A.1.3.7,內政部國家公園署海洋國家公園管理處,內政部國家公園署海洋國家公園管理處,"811
				
				
				高雄市
				楠梓區
				德民路26號",吳先生/江先生,"(07)
				
				
					3601898
				
				
					#1853/1712","(07)
				
				
					3601839",iem9111@nps.gov.tw,"1,135,000元",1135000,114/07/24,114/08/04 17:00,114/08/05 11:00,本處第1會議室(811高雄市楠梓區德民路26號),招標中,,,
detail_154.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_154.html,114101,114年環境巡查監測無人機採購,A.1.3.7,內政部國家公園署海洋國家公園管理處,內政部國家公園署海洋國家公園管理處,"811
				
				
				高雄市
				楠梓區
				德民路26號",吳先生/江先生,"(07)
				
				
					3601898
				
				
					#1853/1712","(07)
				
				
					3601839",iem9111@nps.gov.tw,"1,135,000元",1135000,114/07/24,114/08/04 17:00,114/08/05 11:00,本處第1會議室(811高雄市楠梓區德民路26號),招標中,,,
detail_155.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_155.html,114QA291C1,【2026台灣燈會在嘉義】無人機科技燈光秀委託專業服務採購案,3.76.50,嘉義縣政府,經濟發展處,"612
				
				
				嘉義縣
				太保市
				祥和一路東段1號",產業發展科呂東益,"(05)
				
				
					3620123
				
				
					#8130","(05)
				
				
					3622747",pizza885880@mail.cyhg.gov.tw,"10,000,000元",10000000,114/07/23,114/08/15 09:00,114/08/15 10:00,本府開標室,招標中,,,
detail_156.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_156.html,114QA291C1,【2026台灣燈會在嘉義】無人機科技燈光秀委託專業服務採購案,3.76.50,嘉義縣政府,經濟發展處,"612
				
				
				嘉義縣
				太保市
				祥和一路東段1號",產業發展科呂東益,"(05)
				
				
					3620123
				
				
					#8130","(05)
				
				
					3622747",pizza885880@mail.cyhg.gov.tw,"10,000,000元",10000000,114/07/23,114/08/15 09:00,114/08/15 10:00,本府開標室,招標中,,,
detail_157.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_157.html,1140718,114年無人機飛行技術操作班「無人機(含配件)」教學設備採購案,A.51.100.61,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,"330
				
				
				桃園市
				桃園區
				成功路三段78號",劉康彥,"(03)
				
				
					3321224
				
				
					#605","(03)
				
				
					3331329",dp4299@mail.vtc.gov.tw,"253,050元",253050,114/07/23,114/07/28 17:00,114/07/29 14:00,330023桃園市桃園區成功路三段78號(第一校區明覺樓會議室),招標中,,,
detail_158.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_158.html,1140718,114年無人機飛行技術操作班「無人機(含配件)」教學設備採購案,A.51.100.61,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,"330
				
				
				桃園市
				桃園區
				成功路三段78號",劉康彥,"(03)
				
				
					3321224
				
				
					#605","(03)
				
				
					3331329",dp4299@mail.vtc.gov.tw,"253,050元",253050,114/07/23,114/07/28 17:00,114/07/29 14:00,330023桃園市桃園區成功路三段78號(第一校區明覺樓會議室),招標中,,,
detail_159.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_159.html,114057,臺北市無人機教育中心無人機,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校總務處,"116
				
				
				臺北市
				文山區
				木柵路4段77號",林玉芝,"(02)
				
				
					22300506
				
				
					#606","(02)
				
				
					22395471",ak9551@mcvs.tp.edu.tw,"1,369,500元",1369500,114/07/22,114/07/28 17:00,114/07/29 08:30,116臺北市文山區木柵路4段77號總務處會議室,招標中,,,
detail_16.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_16.html,EM14084P072,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第一戰術戰鬥機聯隊,"702
				
				
				臺南市
				南區
				機場路905號",採購室,"(06)
				
				
					2684815
				
				
					#974410","(06)
				
				
					2609027",Purchase001@mail.mil.tw,"255,200元",255200,114/11/07,114/11/10 17:00,114/11/11 15:30,702臺南市南區機場路905號,招標中,,,
detail_160.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_160.html,114057,臺北市無人機教育中心無人機,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校總務處,"116
				
				
				臺北市
				文山區
				木柵路4段77號",林玉芝,"(02)
				
				
					22300506
				
				
					#606","(02)
				
				
					22395471",ak9551@mcvs.tp.edu.tw,"1,369,500元",1369500,114/07/22,114/07/28 17:00,114/07/29 08:30,116臺北市文山區木柵路4段77號總務處會議室,招標中,,,
detail_161.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_161.html,2041400023,四軸式無人機設備一組財物採購,3.13.31.54,台灣電力股份有限公司大觀發電廠,台灣電力股份有限公司大觀發電廠,"553
				
				
				南投縣
				水里鄉
				車埕村明潭巷73號",林呈恩、謝明達(規範),"(049)
				
				
					2777662
				
				
					#375、362","(049)
				
				
					2871130",u980223@taipower.com.tw,"1,260,000元",1260000,114/07/17,114/07/24 11:00,114/07/24 14:00,553南投縣水里鄉車埕村明潭巷73號1樓開標室,招標中,,,
detail_162.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_162.html,2041400023,四軸式無人機設備一組財物採購,3.13.31.54,台灣電力股份有限公司大觀發電廠,台灣電力股份有限公司大觀發電廠,"553
				
				
				南投縣
				水里鄉
				車埕村明潭巷73號",林呈恩、謝明達(規範),"(049)
				
				
					2777662
				
				
					#375、362","(049)
				
				
					2871130",u980223@taipower.com.tw,"1,260,000元",1260000,114/07/17,114/07/24 11:00,114/07/24 14:00,553南投縣水里鄉車埕村明潭巷73號1樓開標室,招標中,,,
detail_163.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_163.html,11414000228,訓練型四軸無人機等乙批,3.10.90.19,南臺學校財團法人南臺科技大學,南臺學校財團法人南臺科技大學,"710
				
				
				臺南市
				永康區
				南台街一號",總務處事務組林小姐,"(06)
				
				
					2533131
				
				
					#2301","(06)
				
				
					2435331",lily99180012@stust.edu.tw,"1,051,435元",1051435,114/07/09,114/07/15 10:00,114/07/16 10:00,本校L003會議室或其他總務處指定地點,招標中,,,
detail_164.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_164.html,11414000228,訓練型四軸無人機等乙批,3.10.90.19,南臺學校財團法人南臺科技大學,南臺學校財團法人南臺科技大學,"710
				
				
				臺南市
				永康區
				南台街一號",總務處事務組林小姐,"(06)
				
				
					2533131
				
				
					#2301","(06)
				
				
					2435331",lily99180012@stust.edu.tw,"1,051,435元",1051435,114/07/09,114/07/15 10:00,114/07/16 10:00,本校L003會議室或其他總務處指定地點,招標中,,,
detail_165.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_165.html,HE11401,114年度早期圖解區土地複丈作業圖根點檢核及遙控無人機產製正射影像案,3.80.16.25,桃園市蘆竹地政事務所,桃園市蘆竹地政事務所,"338
				
				
				桃園市
				蘆竹區
				長安路2段236號1、2、3樓",蔡茹禎,"(03)
				
				
					3525337
				
				
					#215","(03)
				
				
					3521393",10029852@mail.tycg.gov.tw,"333,000元",333000,114/07/07,114/07/17 17:00,114/07/18 10:00,桃園市蘆竹地政事務所2樓206會議室(桃園市蘆竹區長安路二段236號2樓),招標中,,,
detail_166.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_166.html,HE11401,114年度早期圖解區土地複丈作業圖根點檢核及遙控無人機產製正射影像案,3.80.16.25,桃園市蘆竹地政事務所,桃園市蘆竹地政事務所,"338
				
				
				桃園市
				蘆竹區
				長安路2段236號1、2、3樓",蔡茹禎,"(03)
				
				
					3525337
				
				
					#215","(03)
				
				
					3521393",10029852@mail.tycg.gov.tw,"333,000元",333000,114/07/07,114/07/17 17:00,114/07/18 10:00,桃園市蘆竹地政事務所2樓206會議室(桃園市蘆竹區長安路二段236號2樓),招標中,,,
detail_167.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_167.html,FA14040P034,訓練用無人機,3.5.47,國防部陸軍司令部,陸軍第六軍團指揮部,"320
				
				
				桃園市
				中壢區
				成章一街2號",吳士官長,"(03)
				
				
					4607306","(03)
				
				
					4503273",6AC90752@mail.mil.tw,"5,949,600元",5949600,114/07/04,114/07/11 10:00,114/07/11 14:30,320桃園市中壢區成章一街2號,招標中,,,
detail_168.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_168.html,FA14040P034,訓練用無人機,3.5.47,國防部陸軍司令部,陸軍第六軍團指揮部,"320
				
				
				桃園市
				中壢區
				成章一街2號",吳士官長,"(03)
				
				
					4607306","(03)
				
				
					4503273",6AC90752@mail.mil.tw,"5,949,600元",5949600,114/07/04,114/07/11 10:00,114/07/11 14:30,320桃園市中壢區成章一街2號,招標中,,,
detail_169.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_169.html,6761400015,無人機(多旋翼)(含配件)2組,3.13.32.15.11,台灣電力股份有限公司核能火力發電工程處中部施工處,台灣電力股份有限公司核能火力發電工程處中部施工處,"434
				
				
				臺中市
				龍井區
				龍昌路1號",張筑茵,"(04)
				
				
					26396002
				
				
					#7524","(04)
				
				
					26380617",u013425@taipower.com.tw,"740,250元",740250,114/07/03,114/07/15 10:00,114/07/15 14:00,434臺中市龍井區龍昌路1號(台電中部施工處開標室),招標中,,,
detail_17.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_17.html,CGA114041,岸海監偵遙控無人機試辦計畫,A.47.1,海洋委員會海巡署,海洋委員會海巡署,"116
				
				
				臺北市
				文山區
				興隆路3段296號",李科員,"(02)
				
				
					22399201
				
				
					#266425","(02)
				
				
					22399285",v0303@cga.gov.tw,"215,842,000元",215842000,114/11/06,114/12/01 17:00,114/12/02 10:00,116臺北市文山區興隆路3段296號,招標中,,,
detail_170.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_170.html,6761400015,無人機(多旋翼)(含配件)2組,3.13.32.15.11,台灣電力股份有限公司核能火力發電工程處中部施工處,台灣電力股份有限公司核能火力發電工程處中部施工處,"434
				
				
				臺中市
				龍井區
				龍昌路1號",張筑茵,"(04)
				
				
					26396002
				
				
					#7524","(04)
				
				
					26380617",u013425@taipower.com.tw,"740,250元",740250,114/07/03,114/07/15 10:00,114/07/15 14:00,434臺中市龍井區龍昌路1號(台電中部施工處開標室),招標中,,,
detail_171.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_171.html,114KL82S,2025基隆七夕、跨年無人機暨煙火施放及市集活動案,3.76.57.33,基隆市文化觀光局,文化觀光行銷科,"202
				
				
				基隆市
				中正區
				信一路181號",黃家鴻先生,"(02)
				
				
					24224170
				
				
					#254","(02)
				
				
					24280138",hong213@mail.klcg.gov.tw,"3,000,000元",3000000,114/07/01,114/07/14 17:00,114/07/15 10:30,基隆文化中心事務室(基隆市中正區信一路181號2樓)。,招標中,,,
detail_172.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_172.html,114KL82S,2025基隆七夕、跨年無人機暨煙火施放及市集活動案,3.76.57.33,基隆市文化觀光局,文化觀光行銷科,"202
				
				
				基隆市
				中正區
				信一路181號",黃家鴻先生,"(02)
				
				
					24224170
				
				
					#254","(02)
				
				
					24280138",hong213@mail.klcg.gov.tw,"3,000,000元",3000000,114/07/01,114/07/14 17:00,114/07/15 10:30,基隆文化中心事務室(基隆市中正區信一路181號2樓)。,招標中,,,
detail_173.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_173.html,114051,114 年度無人機教育中心環境改善工程,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校,"116
				
				
				臺北市
				文山區
				木柵路4段77號",鄭明正,"(02)
				
				
					22300506
				
				
					#608","(02)
				
				
					22395471",roy967@mcvs.tp.edu.tw,"3,604,278元",3604278,114/06/27,114/07/01 17:00,114/07/02 10:00,116臺北市文山區木柵路4段77號,招標中,,,
detail_174.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_174.html,114051,114 年度無人機教育中心環境改善工程,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校,"116
				
				
				臺北市
				文山區
				木柵路4段77號",鄭明正,"(02)
				
				
					22300506
				
				
					#608","(02)
				
				
					22395471",roy967@mcvs.tp.edu.tw,"3,604,278元",3604278,114/06/27,114/07/01 17:00,114/07/02 10:00,116臺北市文山區木柵路4段77號,招標中,,,
